product_name,category,gender,details,description,MSRP
Chevrolet Tracker 2003,4dr SUV,Women,"regular unleaded, 127.0 HP, MANUAL, rear wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2003 regular unleaded, 127.0 HP, MANUAL, rear wheel drive, , Compact",17330
Chevrolet Tracker 2003,4dr SUV,Women,"regular unleaded, 127.0 HP, MANUAL, four wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2003 regular unleaded, 127.0 HP, MANUAL, four wheel drive, , Compact",18430
Chevrolet Tracker 2003,4dr SUV,Women,"regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2003 regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact",22130
Chevrolet Tracker 2003,Convertible SUV,Women,"regular unleaded, 127.0 HP, MANUAL, four wheel drive, , Compact","Women Convertible SUV Chevrolet Tracker 2003 regular unleaded, 127.0 HP, MANUAL, four wheel drive, , Compact",19580
Chevrolet Tracker 2004,4dr SUV,Women,"regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2004 regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact",22315
Chevrolet Tracker 2004,4dr SUV,Women,"regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2004 regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact",22715
Chevrolet Tracker 2004,4dr SUV,Women,"regular unleaded, 165.0 HP, AUTOMATIC, rear wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2004 regular unleaded, 165.0 HP, AUTOMATIC, rear wheel drive, , Compact",21615
Chevrolet Tracker 2004,4dr SUV,Women,"regular unleaded, 165.0 HP, AUTOMATIC, rear wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2004 regular unleaded, 165.0 HP, AUTOMATIC, rear wheel drive, , Compact",19865
Chevrolet Tracker 2004,4dr SUV,Women,"regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact","Women 4dr SUV Chevrolet Tracker 2004 regular unleaded, 165.0 HP, AUTOMATIC, four wheel drive, , Compact",20965
Chevrolet TrailBlazer EXT 2004,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2004 regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large",32320
Chevrolet TrailBlazer EXT 2004,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2004 regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large",34220
Chevrolet TrailBlazer EXT 2004,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2004 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large",30070
Chevrolet TrailBlazer EXT 2004,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2004 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large",31970
Chevrolet TrailBlazer EXT 2005,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2005 regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large",32515
Chevrolet TrailBlazer EXT 2005,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2005 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large",30265
Chevrolet TrailBlazer EXT 2005,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2005 regular unleaded, 275.0 HP, AUTOMATIC, four wheel drive, , Large",30335
Chevrolet TrailBlazer EXT 2005,4dr SUV,Men,"regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2005 regular unleaded, 275.0 HP, AUTOMATIC, rear wheel drive, , Large",28085
Chevrolet TrailBlazer EXT 2006,4dr SUV,Men,"regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2006 regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Large",27980
Chevrolet TrailBlazer EXT 2006,4dr SUV,Men,"regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2006 regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Large",30230
Chevrolet TrailBlazer EXT 2006,4dr SUV,Men,"regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2006 regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Large",28130
Chevrolet TrailBlazer EXT 2006,4dr SUV,Men,"regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Large","Men 4dr SUV Chevrolet TrailBlazer EXT 2006 regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Large",25880
Chevrolet TrailBlazer 2007,4dr SUV,Women,"regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Midsize",25045
Chevrolet TrailBlazer 2007,4dr SUV,Women,"premium unleaded (required), 395.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 premium unleaded (required), 395.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize",34885
Chevrolet TrailBlazer 2007,4dr SUV,Women,"premium unleaded (required), 395.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 premium unleaded (required), 395.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize",33620
Chevrolet TrailBlazer 2007,4dr SUV,Women,"regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Midsize",27340
Chevrolet TrailBlazer 2007,4dr SUV,Women,"premium unleaded (required), 395.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 premium unleaded (required), 395.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize",37125
Chevrolet TrailBlazer 2007,4dr SUV,Women,"premium unleaded (required), 395.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 premium unleaded (required), 395.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize",31320
Chevrolet TrailBlazer 2007,4dr SUV,Women,"regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 regular unleaded, 291.0 HP, AUTOMATIC, rear wheel drive, , Midsize",27970
Chevrolet TrailBlazer 2007,4dr SUV,Women,"regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2007 regular unleaded, 291.0 HP, AUTOMATIC, four wheel drive, , Midsize",30210
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",26390
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",28525
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",29880
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",29535
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",27745
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",31910
Chevrolet TrailBlazer 2008,4dr SUV,Women,"premium unleaded (required), 390.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 premium unleaded (required), 390.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize",32155
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",31810
Chevrolet TrailBlazer 2008,4dr SUV,Women,"premium unleaded (required), 390.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 premium unleaded (required), 390.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize",34290
Chevrolet TrailBlazer 2008,4dr SUV,Women,"premium unleaded (required), 390.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 premium unleaded (required), 390.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize",37725
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",27400
Chevrolet TrailBlazer 2008,4dr SUV,Women,"premium unleaded (required), 390.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 premium unleaded (required), 390.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize",35590
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",33945
Chevrolet TrailBlazer 2008,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2008 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",29780
Chevrolet TrailBlazer 2009,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",35770
Chevrolet TrailBlazer 2009,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",31330
Chevrolet TrailBlazer 2009,4dr SUV,Women,"premium unleaded (recommended), 390.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 premium unleaded (recommended), 390.0 HP, AUTOMATIC, all wheel drive, Factory Tuner,Performance, Midsize",39330
Chevrolet TrailBlazer 2009,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",31275
Chevrolet TrailBlazer 2009,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",33595
Chevrolet TrailBlazer 2009,4dr SUV,Women,"premium unleaded (recommended), 390.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 premium unleaded (recommended), 390.0 HP, AUTOMATIC, rear wheel drive, Factory Tuner,Performance, Midsize",37195
Chevrolet TrailBlazer 2009,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 regular unleaded, 285.0 HP, AUTOMATIC, four wheel drive, , Midsize",33445
Chevrolet TrailBlazer 2009,4dr SUV,Women,"regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize","Women 4dr SUV Chevrolet TrailBlazer 2009 regular unleaded, 285.0 HP, AUTOMATIC, rear wheel drive, , Midsize",29155
Pontiac Trans Sport 1996,Passenger Minivan,Women,"regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Pontiac Trans Sport 1996 regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Compact",2000
Pontiac Trans Sport 1997,Passenger Minivan,Women,"regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Midsize","Women Passenger Minivan Pontiac Trans Sport 1997 regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Midsize",2000
Pontiac Trans Sport 1997,Passenger Minivan,Women,"regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Pontiac Trans Sport 1997 regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Compact",2000
Pontiac Trans Sport 1998,Passenger Minivan,Women,"regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Pontiac Trans Sport 1998 regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Compact",2000
Pontiac Trans Sport 1998,Passenger Minivan,Women,"regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Midsize","Women Passenger Minivan Pontiac Trans Sport 1998 regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Midsize",2038
Pontiac Trans Sport 1998,Passenger Minivan,Women,"regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Midsize","Women Passenger Minivan Pontiac Trans Sport 1998 regular unleaded, 180.0 HP, AUTOMATIC, front wheel drive, , Midsize",2104
Ford Transit Connect 2015,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",26710
Ford Transit Connect 2015,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",23330
Ford Transit Connect 2015,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",25185
Ford Transit Connect 2015,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",22330
Ford Transit Connect 2015,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",24710
Ford Transit Connect 2015,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",23855
Ford Transit Connect 2015,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",24855
Ford Transit Connect 2015,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2015 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",29185
Ford Transit Connect 2016,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",22675
Ford Transit Connect 2016,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",25300
Ford Transit Connect 2016,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",24825
Ford Transit Connect 2016,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",26825
Ford Transit Connect 2016,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",24200
Ford Transit Connect 2016,Passenger Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",29300
Ford Transit Connect 2016,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",23675
Ford Transit Connect 2016,Cargo Minivan,Women,"regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2016 regular unleaded, 169.0 HP, AUTOMATIC, front wheel drive, , Compact",25200
Ford Transit Connect 2017,Cargo Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",23900
Ford Transit Connect 2017,Passenger Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",25585
Ford Transit Connect 2017,Passenger Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",27590
Ford Transit Connect 2017,Cargo Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",24425
Ford Transit Connect 2017,Passenger Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",30215
Ford Transit Connect 2017,Cargo Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",25425
Ford Transit Connect 2017,Passenger Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",28215
Ford Transit Connect 2017,Passenger Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Passenger Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",25590
Ford Transit Connect 2017,Cargo Minivan,Women,"flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact","Women Cargo Minivan Ford Transit Connect 2017 flex-fuel (unleaded/E85), 169.0 HP, AUTOMATIC, front wheel drive, , Compact",22900
Ford Transit Wagon 2015,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",35430
Ford Transit Wagon 2015,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",40830
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",36070
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",33920
Ford Transit Wagon 2015,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",39080
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",33770
Ford Transit Wagon 2015,Passenger Van,Men,"premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2015 premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",43795
Ford Transit Wagon 2015,Passenger Van,Men,"premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large","Men Passenger Van Ford Transit Wagon 2015 premium unleaded (recommended), 310.0 HP, AUTOMATIC, rear wheel drive, Diesel, Large",42295
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",32270
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",37420
Ford Transit Wagon 2015,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",37580
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",37570
Ford Transit Wagon 2015,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",33930
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Midsize",32420
Ford Transit Wagon 2015,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",35920
Ford Transit Wagon 2015,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2015 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",39330
Ford Transit Wagon 2016,Passenger Van,Women,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize","Women Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Midsize",36825
Ford Transit Wagon 2016,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large","Men Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel,Diesel, Large",39580
Ford Transit Wagon 2016,Passenger Van,Men,"flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large","Men Passenger Van Ford Transit Wagon 2016 flex-fuel (unleaded/E85), 275.0 HP, AUTOMATIC, rear wheel drive, Flex Fuel, Large",34635
